,Date-Hour(NMT),WindSpeed,Sunshine,AirPressure,Radiation,AirTemperature,RelativeAirHumidity,SystemProduction,Hour,Month
7340,2017-11-02 20:00:00,1.0,0,1010.1,-7.5,2.1,71,0.0,20,11
7341,2017-11-02 21:00:00,1.4,0,1010.4,-8.1,0.8,79,0.0,21,11
7342,2017-11-02 22:00:00,1.6,0,1011.1,-7.7,0.7,79,0.0,22,11
7343,2017-11-02 23:00:00,2.5,0,1011.3,-7.2,0.2,82,0.0,23,11
7344,2017-11-03 00:00:00,2.2,0,1010.9,-6.0,0.9,79,0.0,0,11
7345,2017-11-03 01:00:00,1.0,0,1010.3,-6.5,0.2,81,0.0,1,11
7346,2017-11-03 02:00:00,0.1,0,1009.5,-6.2,0.9,83,0.0,2,11
7347,2017-11-03 03:00:00,0.9,0,1008.9,-7.6,0.3,86,0.0,3,11
7348,2017-11-03 04:00:00,0.6,0,1008.4,-7.5,-0.1,90,0.0,4,11
7349,2017-11-03 05:00:00,0.5,0,1007.8,-7.7,-0.5,90,0.0,5,11
7350,2017-11-03 06:00:00,0.9,0,1007.5,-7.2,-0.8,91,0.0,6,11
7351,2017-11-03 07:00:00,0.8,0,1007.1,-7.0,-0.9,92,0.0,7,11
7352,2017-11-03 08:00:00,1.8,0,1006.8,-4.4,-0.3,90,0.0,8,11
7353,2017-11-03 09:00:00,1.3,59,1006.5,43.0,1.0,87,0.0,9,11
7354,2017-11-03 10:00:00,0.3,60,1005.9,122.5,2.6,83,0.0,10,11
7355,2017-11-03 11:00:00,0.8,60,1005.4,189.0,6.5,70,156.6667,11,11
7356,2017-11-03 12:00:00,1.7,60,1005.1,227.2,6.9,71,2437.8333,12,11
7357,2017-11-03 13:00:00,2.4,60,1004.7,228.0,7.6,69,585.5,13,11
7358,2017-11-03 14:00:00,1.5,60,1004.4,191.6,7.1,71,577.8333,14,11
7359,2017-11-03 15:00:00,1.7,60,1003.8,122.6,7.7,72,276.8333,15,11
7360,2017-11-03 16:00:00,1.3,60,1003.6,41.5,6.8,75,97.3333,16,11
7361,2017-11-03 17:00:00,0.1,7,1003.3,-4.8,5.1,84,0.0,17,11
7362,2017-11-03 18:00:00,0.8,0,1003.2,-8.0,4.7,89,0.0,18,11
7363,2017-11-03 19:00:00,0.8,0,1003.1,-7.8,3.2,92,0.0,19,11
7364,2017-11-03 20:00:00,0.7,0,1002.8,-8.4,2.0,96,0.0,20,11
7365,2017-11-03 21:00:00,1.3,0,1002.8,-8.4,2.3,96,0.0,21,11
7366,2017-11-03 22:00:00,0.9,0,1002.7,-7.9,2.1,96,0.0,22,11
7367,2017-11-03 23:00:00,0.8,0,1002.8,-7.3,2.8,97,0.0,23,11
7368,2017-11-04 00:00:00,1.2,0,1002.5,-6.6,2.6,98,0.0,0,11
7369,2017-11-04 01:00:00,1.0,0,1002.3,-6.3,2.2,98,0.0,1,11
7370,2017-11-04 02:00:00,1.2,0,1002.2,-6.5,2.2,98,0.0,2,11
7371,2017-11-04 03:00:00,0.7,0,1002.1,-5.5,2.0,97,0.0,3,11
7372,2017-11-04 04:00:00,0.6,0,1001.8,-5.9,2.0,97,0.0,4,11
7373,2017-11-04 05:00:00,1.1,0,1001.7,-6.3,1.9,97,0.0,5,11
7374,2017-11-04 06:00:00,0.8,0,1001.6,-6.8,1.5,97,0.0,6,11
7375,2017-11-04 07:00:00,1.0,0,1001.5,-7.1,1.2,98,0.0,7,11
7376,2017-11-04 08:00:00,1.0,0,1001.8,-3.4,0.5,98,0.0,8,11
7377,2017-11-04 09:00:00,0.7,3,1001.8,27.7,1.2,98,0.0,9,11
7378,2017-11-04 10:00:00,0.9,0,1001.8,52.1,2.0,97,305.6666,10,11
7379,2017-11-04 11:00:00,0.8,22,1001.9,138.3,3.7,94,682.5,11,11
7380,2017-11-04 12:00:00,0.6,56,1001.7,198.0,5.1,85,3441.5,12,11
7381,2017-11-04 13:00:00,0.7,47,1001.5,171.3,6.6,78,490.6667,13,11
7382,2017-11-04 14:00:00,1.0,45,1001.1,156.4,5.5,82,542.6667,14,11
7383,2017-11-04 15:00:00,0.4,48,1000.7,87.4,5.4,83,303.1667,15,11
7384,2017-11-04 16:00:00,0.9,7,1000.8,14.8,4.0,90,27.6667,16,11
7385,2017-11-04 17:00:00,2.5,0,1000.7,-5.6,3.6,91,0.0,17,11
7386,2017-11-04 18:00:00,1.9,0,1000.4,-6.7,3.7,92,0.0,18,11
7387,2017-11-04 19:00:00,1.7,0,1000.4,-6.5,4.2,92,0.0,19,11
7388,2017-11-04 20:00:00,1.4,0,1000.4,-6.9,4.8,94,0.0,20,11
7389,2017-11-04 21:00:00,1.4,0,1000.0,-6.0,5.2,96,0.0,21,11
7390,2017-11-04 22:00:00,2.2,0,999.6,-4.5,5.6,97,0.0,22,11
7391,2017-11-04 23:00:00,2.6,0,998.8,-4.1,5.8,96,0.0,23,11
7392,2017-11-05 00:00:00,1.9,0,998.1,-4.2,6.5,97,0.0,0,11
7393,2017-11-05 01:00:00,1.6,0,997.2,-4.3,7.3,98,0.0,1,11
7394,2017-11-05 02:00:00,2.2,0,996.6,-5.1,7.7,96,0.0,2,11
7395,2017-11-05 03:00:00,2.2,0,996.0,-5.3,7.9,97,0.0,3,11
7396,2017-11-05 04:00:00,1.9,0,995.7,-4.3,7.8,98,0.0,4,11
7397,2017-11-05 05:00:00,1.7,0,995.4,-4.5,7.9,98,0.0,5,11
7398,2017-11-05 06:00:00,0.5,0,994.9,-5.1,7.9,98,0.0,6,11
7399,2017-11-05 07:00:00,1.1,0,994.7,-5.1,7.9,98,0.0,7,11
7400,2017-11-05 08:00:00,1.5,0,994.7,-5.1,8.0,96,0.0,8,11
7401,2017-11-05 09:00:00,0.6,0,994.7,-3.2,8.0,97,0.0,9,11
7402,2017-11-05 10:00:00,1.6,0,994.4,1.6,8.1,97,0.0,10,11
7403,2017-11-05 11:00:00,1.3,0,994.3,4.5,8.2,97,49.0,11,11
7404,2017-11-05 12:00:00,0.9,0,993.9,17.8,8.5,97,292.5001,12,11
7405,2017-11-05 13:00:00,1.5,0,994.1,18.0,7.0,97,441.3334,13,11
7406,2017-11-05 14:00:00,1.7,0,994.2,22.5,6.2,97,154.8333,14,11
7407,2017-11-05 15:00:00,3.8,0,995.7,16.1,5.4,91,13.3333,15,11
7408,2017-11-05 16:00:00,2.9,4,997.0,22.5,5.1,91,0.0,16,11
7409,2017-11-05 17:00:00,1.7,0,998.1,-2.6,5.0,93,0.0,17,11
7410,2017-11-05 18:00:00,1.0,0,998.9,-7.5,3.9,95,0.0,18,11
7411,2017-11-05 19:00:00,1.7,0,1000.0,-7.0,3.5,97,0.0,19,11
7412,2017-11-05 20:00:00,1.4,0,1000.9,-6.5,3.3,97,0.0,20,11
7413,2017-11-05 21:00:00,0.8,0,1001.9,-6.6,3.2,96,0.0,21,11
7414,2017-11-05 22:00:00,0.8,0,1002.9,-7.1,3.0,97,0.0,22,11
7415,2017-11-05 23:00:00,0.8,0,1004.0,-6.7,2.9,97,0.0,23,11
7416,2017-11-06 00:00:00,1.4,0,1004.8,-6.9,3.0,97,0.0,0,11
7417,2017-11-06 01:00:00,1.3,0,1005.8,-7.0,3.5,95,0.0,1,11
7418,2017-11-06 02:00:00,5.9,0,1006.7,-6.4,4.6,87,0.0,2,11
7419,2017-11-06 03:00:00,5.3,0,1007.6,-5.4,4.1,90,0.0,3,11
7420,2017-11-06 04:00:00,3.4,0,1008.7,-6.2,4.3,87,0.0,4,11
7421,2017-11-06 05:00:00,1.0,0,1009.6,-7.0,3.8,91,0.0,5,11
7422,2017-11-06 06:00:00,1.3,0,1010.4,-7.2,4.0,89,0.0,6,11
7423,2017-11-06 07:00:00,0.3,0,1011.3,-6.4,3.6,93,0.0,7,11
7424,2017-11-06 08:00:00,1.8,0,1012.4,-5.3,2.8,92,0.0,8,11
7425,2017-11-06 09:00:00,2.2,28,1013.5,27.5,2.9,92,0.0,9,11
7426,2017-11-06 10:00:00,1.3,60,1014.6,107.0,3.7,89,0.0,10,11
7427,2017-11-06 11:00:00,0.6,60,1015.2,168.5,6.2,85,0.0,11,11
7428,2017-11-06 12:00:00,1.3,60,1015.7,208.1,6.3,82,3210.3334,12,11
7429,2017-11-06 13:00:00,1.1,60,1016.1,209.2,7.7,74,277.0001,13,11
7430,2017-11-06 14:00:00,2.4,60,1016.7,175.7,6.0,80,274.0,14,11
7431,2017-11-06 15:00:00,1.9,60,1017.0,109.6,6.5,74,183.6667,15,11
7432,2017-11-06 16:00:00,0.5,55,1017.8,31.0,4.6,81,21.6667,16,11
7433,2017-11-06 17:00:00,1.4,0,1018.2,-5.8,2.6,91,0.0,17,11
7434,2017-11-06 18:00:00,1.3,0,1019.1,-8.2,1.3,92,0.0,18,11
7435,2017-11-06 19:00:00,1.8,0,1019.4,-7.9,0.9,93,0.0,19,11
7436,2017-11-06 20:00:00,2.1,0,1020.0,-7.7,0.4,94,0.0,20,11
7437,2017-11-06 21:00:00,2.4,0,1020.4,-7.5,0.3,95,0.0,21,11
7438,2017-11-06 22:00:00,1.0,0,1020.9,-7.2,-0.1,94,0.0,22,11
7439,2017-11-06 23:00:00,2.2,0,1021.2,-7.4,0.7,97,0.0,23,11
7440,2017-11-07 00:00:00,2.2,0,1021.1,-6.7,0.5,98,0.0,0,11
7441,2017-11-07 01:00:00,1.9,0,1021.0,-6.5,0.4,98,0.0,1,11
7442,2017-11-07 02:00:00,1.5,0,1021.0,-6.4,0.6,98,0.0,2,11
7443,2017-11-07 03:00:00,0.3,0,1020.9,-5.7,1.1,99,0.0,3,11
7444,2017-11-07 04:00:00,1.9,0,1020.9,-6.1,1.0,99,0.0,4,11
7445,2017-11-07 05:00:00,2.4,0,1021.2,-5.3,1.0,99,0.0,5,11
7446,2017-11-07 06:00:00,1.4,0,1021.4,-5.3,0.6,99,0.0,6,11
7447,2017-11-07 07:00:00,0.5,0,1021.6,-5.4,0.5,99,0.0,7,11
7448,2017-11-07 08:00:00,1.3,0,1022.1,-4.4,0.5,99,0.0,8,11
7449,2017-11-07 09:00:00,0.4,0,1022.2,15.4,0.6,99,0.0,9,11
7450,2017-11-07 10:00:00,0.6,5,1022.6,63.5,1.1,98,337.3333,10,11
7451,2017-11-07 11:00:00,1.5,56,1022.5,138.5,2.6,94,549.4999,11,11
7452,2017-11-07 12:00:00,0.9,19,1022.4,142.4,3.8,90,1615.8333,12,11
7453,2017-11-07 13:00:00,1.4,48,1022.3,163.8,4.3,85,762.1666,13,11
7454,2017-11-07 14:00:00,0.7,46,1022.0,120.9,5.0,86,519.0001,14,11
7455,2017-11-07 15:00:00,1.2,42,1021.8,96.3,5.1,87,271.3334,15,11
7456,2017-11-07 16:00:00,1.1,6,1021.7,12.0,5.0,87,8.3333,16,11
7457,2017-11-07 17:00:00,0.9,0,1022.0,-5.8,4.9,91,0.0,17,11
7458,2017-11-07 18:00:00,0.6,0,1022.0,-7.1,5.2,93,0.0,18,11
7459,2017-11-07 19:00:00,1.2,0,1022.2,-7.1,5.3,94,0.0,19,11
7460,2017-11-07 20:00:00,0.6,0,1022.1,-7.1,4.7,95,0.0,20,11
7461,2017-11-07 21:00:00,0.5,0,1022.2,-6.8,4.7,95,0.0,21,11
7462,2017-11-07 22:00:00,0.7,0,1022.4,-6.2,4.7,96,0.0,22,11
7463,2017-11-07 23:00:00,1.0,0,1022.6,-6.8,4.8,97,0.0,23,11
7464,2017-11-08 00:00:00,0.6,0,1022.2,-6.9,5.2,97,0.0,0,11
7465,2017-11-08 01:00:00,1.8,0,1022.1,-6.4,5.6,97,0.0,1,11
7466,2017-11-08 02:00:00,1.6,0,1021.9,-6.8,5.5,97,0.0,2,11
7467,2017-11-08 03:00:00,2.5,0,1021.8,-6.1,5.4,96,0.0,3,11
7468,2017-11-08 04:00:00,2.8,0,1021.6,-5.8,5.6,94,0.0,4,11
7469,2017-11-08 05:00:00,2.0,0,1021.5,-5.5,5.3,92,0.0,5,11
7470,2017-11-08 06:00:00,3.0,0,1021.5,-5.4,4.9,89,0.0,6,11
7471,2017-11-08 07:00:00,2.6,0,1021.7,-5.1,4.7,88,0.0,7,11
7472,2017-11-08 08:00:00,2.0,0,1022.0,-4.8,4.7,89,0.0,8,11
7473,2017-11-08 09:00:00,3.2,0,1022.1,8.7,5.1,87,0.0,9,11
7474,2017-11-08 10:00:00,3.7,3,1022.3,42.9,5.6,85,293.9999,10,11
7475,2017-11-08 11:00:00,2.8,38,1022.4,94.9,6.4,83,460.5,11,11
7476,2017-11-08 12:00:00,4.8,60,1022.3,213.5,7.3,71,3292.8333,12,11
7477,2017-11-08 13:00:00,5.2,60,1022.2,206.8,7.6,71,726.8333,13,11
7478,2017-11-08 14:00:00,4.8,60,1022.0,173.0,7.4,72,324.6666,14,11
7479,2017-11-08 15:00:00,4.1,42,1021.5,70.9,6.9,74,224.0,15,11
7480,2017-11-08 16:00:00,3.5,36,1021.5,22.7,6.5,78,24.1667,16,11
7481,2017-11-08 17:00:00,2.0,0,1021.5,-5.4,5.5,85,0.0,17,11
7482,2017-11-08 18:00:00,4.2,0,1021.1,-6.3,5.7,82,0.0,18,11
7483,2017-11-08 19:00:00,3.1,0,1020.9,-5.7,5.6,86,0.0,19,11
7484,2017-11-08 20:00:00,2.9,0,1020.3,-5.4,6.0,83,0.0,20,11
7485,2017-11-08 21:00:00,3.3,0,1019.3,-5.4,5.9,85,0.0,21,11
7486,2017-11-08 22:00:00,3.0,0,1018.7,-5.2,6.0,86,0.0,22,11
7487,2017-11-08 23:00:00,3.6,0,1018.0,-5.2,6.3,87,0.0,23,11
7488,2017-11-09 00:00:00,5.3,0,1016.5,-5.1,6.8,84,0.0,0,11
7489,2017-11-09 01:00:00,5.1,0,1015.3,-5.7,6.4,92,0.0,1,11
7490,2017-11-09 02:00:00,4.3,0,1013.8,-5.6,6.7,92,0.0,2,11
7491,2017-11-09 03:00:00,6.7,0,1012.0,-4.8,7.3,88,0.0,3,11
7492,2017-11-09 04:00:00,5.9,0,1010.1,-4.4,7.5,89,0.0,4,11
7493,2017-11-09 05:00:00,5.4,0,1008.9,-4.4,7.7,89,0.0,5,11
7494,2017-11-09 06:00:00,6.0,0,1007.5,-4.8,8.0,86,0.0,6,11
7495,2017-11-09 07:00:00,6.1,0,1006.3,-5.6,8.2,84,0.0,7,11
7496,2017-11-09 08:00:00,5.1,0,1004.8,-5.8,8.3,82,0.0,8,11
7497,2017-11-09 09:00:00,6.6,0,1003.0,-4.0,8.6,79,0.0,9,11
7498,2017-11-09 10:00:00,6.1,0,1001.9,-1.3,7.7,84,0.0,10,11
7499,2017-11-09 11:00:00,6.1,0,1002.1,3.6,7.2,88,0.0,11,11
7500,2017-11-09 12:00:00,5.6,0,1001.2,31.0,7.6,82,268.6666,12,11
7501,2017-11-09 13:00:00,4.8,2,1000.3,56.8,7.7,82,342.0001,13,11
7502,2017-11-09 14:00:00,4.3,45,1000.2,136.8,8.2,73,279.1666,14,11
7503,2017-11-09 15:00:00,4.0,58,1000.0,89.1,8.4,62,122.6667,15,11
7504,2017-11-09 16:00:00,4.3,47,999.6,24.7,7.3,63,7.5,16,11
7505,2017-11-09 17:00:00,5.3,0,1000.3,-6.0,6.5,64,0.0,17,11
7506,2017-11-09 18:00:00,5.2,0,999.9,-6.9,6.2,63,0.0,18,11
7507,2017-11-09 19:00:00,4.2,0,999.7,-7.0,5.6,66,0.0,19,11
7508,2017-11-09 20:00:00,2.3,0,999.6,-7.1,5.3,66,0.0,20,11
7509,2017-11-09 21:00:00,0.8,0,1000.2,-7.9,4.6,70,0.0,21,11
7510,2017-11-09 22:00:00,1.3,0,999.7,-7.3,4.7,70,0.0,22,11
7511,2017-11-09 23:00:00,1.4,0,1000.0,-7.6,2.5,79,0.0,23,11
7512,2017-11-10 00:00:00,1.5,0,999.8,-7.5,1.0,86,0.0,0,11
7513,2017-11-10 01:00:00,2.5,0,999.4,-7.3,4.0,71,0.0,1,11
7514,2017-11-10 02:00:00,1.4,0,999.2,-7.2,2.0,84,0.0,2,11
7515,2017-11-10 03:00:00,2.2,0,998.5,-7.2,1.6,89,0.0,3,11
7516,2017-11-10 04:00:00,2.0,0,997.7,-7.1,1.6,92,0.0,4,11
7517,2017-11-10 05:00:00,2.5,0,997.0,-6.8,2.4,87,0.0,5,11
7518,2017-11-10 06:00:00,0.9,0,996.9,-6.9,1.8,88,0.0,6,11
7519,2017-11-10 07:00:00,0.7,0,996.2,-7.2,2.1,87,0.0,7,11
7520,2017-11-10 08:00:00,2.1,0,995.8,-6.1,2.0,90,0.0,8,11
7521,2017-11-10 09:00:00,0.7,39,995.4,28.8,2.1,88,0.0,9,11
7522,2017-11-10 10:00:00,0.7,19,995.3,60.1,2.9,86,269.6667,10,11
7523,2017-11-10 11:00:00,1.2,6,994.1,71.5,3.8,82,580.1666,11,11
7524,2017-11-10 12:00:00,1.1,0,993.1,72.1,4.1,81,630.3333,12,11
7525,2017-11-10 13:00:00,2.3,0,992.3,68.6,3.8,82,599.1667,13,11
7526,2017-11-10 14:00:00,3.2,0,991.6,39.4,4.1,79,322.1667,14,11
7527,2017-11-10 15:00:00,3.7,0,991.3,6.4,3.9,82,0.3333,15,11
7528,2017-11-10 16:00:00,6.1,0,991.0,-3.7,2.8,87,0.0,16,11
7529,2017-11-10 17:00:00,5.1,0,991.3,-4.9,2.0,91,0.0,17,11
7530,2017-11-10 18:00:00,4.7,0,991.4,-3.9,1.7,93,0.0,18,11
7531,2017-11-10 19:00:00,2.5,0,991.7,-3.9,2.1,92,0.0,19,11
7532,2017-11-10 20:00:00,2.3,0,991.9,-4.6,2.4,89,0.0,20,11
7533,2017-11-10 21:00:00,1.6,0,992.0,-6.2,2.3,89,0.0,21,11
7534,2017-11-10 22:00:00,1.7,0,992.1,-6.8,2.2,89,0.0,22,11
7535,2017-11-10 23:00:00,3.7,0,992.2,-6.4,2.0,81,0.0,23,11
7536,2017-11-11 00:00:00,5.2,0,992.3,-6.1,1.7,78,0.0,0,11
7537,2017-11-11 01:00:00,1.7,0,992.4,-6.4,1.3,80,0.0,1,11
7538,2017-11-11 02:00:00,1.0,0,992.2,-7.2,0.6,83,0.0,2,11
7539,2017-11-11 03:00:00,1.4,0,992.2,-7.5,-0.1,87,0.0,3,11
7540,2017-11-11 04:00:00,2.0,0,991.8,-7.2,0.3,77,0.0,4,11
7541,2017-11-11 05:00:00,2.2,0,991.5,-7.6,0.3,76,0.0,5,11
7542,2017-11-11 06:00:00,0.8,0,991.5,-7.8,-1.3,85,0.0,6,11
7543,2017-11-11 07:00:00,2.0,0,991.5,-7.4,-1.4,83,0.0,7,11
7544,2017-11-11 08:00:00,1.4,0,991.4,-6.6,-2.2,87,0.0,8,11
7545,2017-11-11 09:00:00,1.1,22,991.3,13.9,-1.4,84,0.0,9,11
7546,2017-11-11 10:00:00,0.5,60,991.0,84.8,-0.7,81,0.0,10,11
7547,2017-11-11 11:00:00,0.5,60,990.7,150.0,2.3,70,0.0,11,11
7548,2017-11-11 12:00:00,1.2,59,990.6,190.0,3.1,66,1966.5833,12,11
7549,2017-11-11 13:00:00,0.8,49,990.7,158.8,3.3,63,285.6667,13,11
7550,2017-11-11 14:00:00,0.9,60,990.7,149.7,3.8,65,239.5,14,11
7551,2017-11-11 15:00:00,1.9,50,990.7,60.6,3.1,67,128.8333,15,11
7552,2017-11-11 16:00:00,0.8,0,990.8,4.2,0.7,83,6.5,16,11
7553,2017-11-11 17:00:00,1.3,0,991.0,-7.0,-0.3,87,0.0,17,11
7554,2017-11-11 18:00:00,1.8,0,990.9,-7.4,-0.7,88,0.0,18,11
7555,2017-11-11 19:00:00,0.6,0,991.1,-7.5,-1.1,90,0.0,19,11
7556,2017-11-11 20:00:00,1.4,0,991.1,-7.4,-1.7,89,0.0,20,11
7557,2017-11-11 21:00:00,0.9,0,991.2,-7.5,-1.9,91,0.0,21,11
7558,2017-11-11 22:00:00,1.0,0,991.3,-7.5,-2.2,90,0.0,22,11
7559,2017-11-11 23:00:00,0.6,0,991.5,-7.4,-2.6,93,0.0,23,11
7560,2017-11-12 00:00:00,1.8,0,991.2,-7.4,-2.6,92,0.0,0,11
7561,2017-11-12 01:00:00,1.7,0,991.3,-7.2,-2.7,93,0.0,1,11
7562,2017-11-12 02:00:00,1.9,0,991.2,-7.1,-3.0,93,0.0,2,11
7563,2017-11-12 03:00:00,2.2,0,991.4,-7.6,-3.1,93,0.0,3,11
7564,2017-11-12 04:00:00,1.6,0,991.5,-7.4,-3.3,92,0.0,4,11
7565,2017-11-12 05:00:00,1.2,0,991.8,-7.2,-3.6,92,0.0,5,11
7566,2017-11-12 06:00:00,0.2,0,991.8,-7.2,-3.9,92,0.0,6,11
7567,2017-11-12 07:00:00,1.3,0,991.9,-7.6,-3.8,92,0.0,7,11
7568,2017-11-12 08:00:00,0.6,0,992.4,-6.2,-4.0,91,0.0,8,11
7569,2017-11-12 09:00:00,0.5,40,992.9,19.8,-3.6,92,0.0,9,11
7570,2017-11-12 10:00:00,0.1,60,993.5,86.5,-2.2,91,0.0,10,11
7571,2017-11-12 11:00:00,0.4,60,993.8,138.8,0.6,82,133.1667,11,11
7572,2017-11-12 12:00:00,0.8,40,994.4,122.4,0.4,81,2648.1667,12,11
7573,2017-11-12 13:00:00,1.0,58,994.7,180.9,2.3,75,364.1667,13,11
7574,2017-11-12 14:00:00,1.3,54,995.1,125.7,2.7,76,236.0,14,11
7575,2017-11-12 15:00:00,1.0,60,995.6,84.6,3.0,75,168.8334,15,11
7576,2017-11-12 16:00:00,0.6,39,996.3,12.9,1.1,83,10.5,16,11
7577,2017-11-12 17:00:00,0.3,0,996.6,-7.5,-0.2,88,0.0,17,11
7578,2017-11-12 18:00:00,1.9,0,997.4,-7.7,0.1,83,0.0,18,11
7579,2017-11-12 19:00:00,3.5,0,998.4,-7.4,1.7,70,0.0,19,11
7580,2017-11-12 20:00:00,1.7,0,999.2,-7.4,0.9,80,0.0,20,11
7581,2017-11-12 21:00:00,3.8,0,1000.3,-6.9,4.4,60,0.0,21,11
7582,2017-11-12 22:00:00,6.5,0,1001.7,-6.5,4.8,54,0.0,22,11
7583,2017-11-12 23:00:00,1.9,0,1003.0,-7.0,4.1,56,0.0,23,11
7584,2017-11-13 00:00:00,1.4,0,1004.1,-7.7,3.2,61,0.0,0,11
7585,2017-11-13 01:00:00,2.6,0,1004.8,-7.6,2.7,63,0.0,1,11
7586,2017-11-13 02:00:00,3.1,0,1006.0,-7.9,1.4,70,0.0,2,11
7587,2017-11-13 03:00:00,1.4,0,1006.8,-7.6,2.5,65,0.0,3,11
7588,2017-11-13 04:00:00,1.6,0,1007.7,-7.9,1.8,70,0.0,4,11
7589,2017-11-13 05:00:00,1.3,0,1008.7,-7.4,1.0,72,0.0,5,11
7590,2017-11-13 06:00:00,2.1,0,1009.8,-7.6,0.1,73,0.0,6,11
7591,2017-11-13 07:00:00,1.0,0,1010.5,-7.8,-1.0,75,0.0,7,11
7592,2017-11-13 08:00:00,1.8,0,1011.5,-7.1,-0.7,74,0.0,8,11
7593,2017-11-13 09:00:00,0.8,38,1012.1,14.0,-1.1,75,0.0,9,11
7594,2017-11-13 10:00:00,1.0,60,1012.7,80.0,1.3,68,0.0,10,11
7595,2017-11-13 11:00:00,1.2,60,1013.1,145.4,3.8,57,0.0,11,11
7596,2017-11-13 12:00:00,0.8,58,1013.0,148.2,3.8,56,2314.1666,12,11
7597,2017-11-13 13:00:00,0.9,21,1013.0,103.6,4.0,59,796.4999,13,11
7598,2017-11-13 14:00:00,0.9,38,1012.8,121.7,4.4,49,598.1667,14,11
7599,2017-11-13 15:00:00,1.4,60,1013.3,79.4,4.2,49,230.3333,15,11
7600,2017-11-13 16:00:00,1.2,1,1013.5,5.8,2.1,61,17.8333,16,11
7601,2017-11-13 17:00:00,1.8,0,1013.9,-6.6,0.5,69,0.0,17,11
7602,2017-11-13 18:00:00,0.7,0,1014.0,-7.0,0.5,70,0.0,18,11
7603,2017-11-13 19:00:00,2.2,0,1013.9,-7.1,0.0,73,0.0,19,11
7604,2017-11-13 20:00:00,1.6,0,1014.0,-6.8,-0.1,74,0.0,20,11
7605,2017-11-13 21:00:00,1.8,0,1014.0,-7.2,-0.1,74,0.0,21,11
7606,2017-11-13 22:00:00,1.0,0,1013.6,-7.5,-1.0,79,0.0,22,11
7607,2017-11-13 23:00:00,1.5,0,1013.4,-7.3,-1.6,81,0.0,23,11
7608,2017-11-14 00:00:00,1.3,0,1012.8,-7.9,-2.0,83,0.0,0,11
7609,2017-11-14 01:00:00,1.3,0,1012.3,-6.7,-1.8,81,0.0,1,11
7610,2017-11-14 02:00:00,0.8,0,1011.8,-6.4,-1.8,81,0.0,2,11
7611,2017-11-14 03:00:00,1.3,0,1011.3,-6.7,-1.7,83,0.0,3,11
7612,2017-11-14 04:00:00,2.0,0,1010.6,-6.5,-1.2,79,0.0,4,11
7613,2017-11-14 05:00:00,0.2,0,1009.9,-6.3,-1.2,80,0.0,5,11
7614,2017-11-14 06:00:00,0.4,0,1009.2,-6.5,-1.1,81,0.0,6,11
7615,2017-11-14 07:00:00,1.0,0,1008.6,-6.4,-0.9,83,0.0,7,11
7616,2017-11-14 08:00:00,1.7,0,1008.4,-5.2,-0.7,87,0.0,8,11
7617,2017-11-14 09:00:00,1.2,0,1008.1,-4.0,-0.8,94,0.0,9,11
7618,2017-11-14 10:00:00,0.3,0,1007.6,3.3,-0.8,95,0.0,10,11
7619,2017-11-14 11:00:00,1.0,0,1007.7,16.0,-0.6,96,0.0,11,11
7620,2017-11-14 12:00:00,1.4,0,1007.3,53.2,0.0,94,0.0,12,11
7621,2017-11-14 13:00:00,1.1,0,1007.3,86.0,0.4,93,0.0,13,11
7622,2017-11-14 14:00:00,1.8,0,1007.6,59.4,0.2,92,0.0,14,11
7623,2017-11-14 15:00:00,0.8,13,1007.7,49.6,0.1,93,0.0,15,11
7624,2017-11-14 16:00:00,1.3,6,1008.2,11.6,-0.7,95,0.0,16,11
7625,2017-11-14 17:00:00,0.2,0,1009.2,-5.6,-1.1,97,0.0,17,11
7626,2017-11-14 18:00:00,0.3,0,1010.0,-6.6,-1.6,97,0.0,18,11
7627,2017-11-14 19:00:00,1.2,0,1010.4,-6.5,-1.3,97,0.0,19,11
7628,2017-11-14 20:00:00,1.1,0,1010.9,-6.3,-1.2,97,0.0,20,11
7629,2017-11-14 21:00:00,1.0,0,1011.6,-5.7,-0.9,97,0.0,21,11
7630,2017-11-14 22:00:00,0.5,0,1011.6,-5.8,-1.0,97,0.0,22,11
7631,2017-11-14 23:00:00,0.8,0,1011.9,-5.0,-0.9,98,0.0,23,11
7632,2017-11-15 00:00:00,1.7,0,1011.7,-5.0,-1.1,98,0.0,0,11
7633,2017-11-15 01:00:00,0.9,0,1011.5,-5.5,-1.2,98,0.0,1,11
7634,2017-11-15 02:00:00,1.3,0,1011.4,-6.2,-1.2,97,0.0,2,11
7635,2017-11-15 03:00:00,0.2,0,1011.2,-6.0,-1.0,97,0.0,3,11
7636,2017-11-15 04:00:00,0.5,0,1010.5,-6.1,-1.2,97,0.0,4,11
7637,2017-11-15 05:00:00,0.6,0,1009.7,-7.3,-2.3,96,0.0,5,11
7638,2017-11-15 06:00:00,1.4,0,1009.8,-6.8,-2.7,97,0.0,6,11
7639,2017-11-15 07:00:00,1.6,0,1009.5,-6.2,-2.2,96,0.0,7,11
7640,2017-11-15 08:00:00,0.7,0,1010.3,-6.8,-2.3,95,0.0,8,11
7641,2017-11-15 09:00:00,0.9,15,1011.0,7.1,-2.5,97,0.0,9,11
7642,2017-11-15 10:00:00,1.8,10,1011.4,31.0,-1.0,99,0.0,10,11
7643,2017-11-15 11:00:00,1.1,0,1012.3,48.1,-1.3,98,0.0,11,11
